% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.341
% Date:               May 10 2023, 18:40
% Dimension:          1
% Nodes:              518
% Expressions:        1
% Description:        Line graph
% X                       Height
0.027079303675048353      5.0623050898710515E-12
0.027350096711798836      5.0917843285129274E-12
0.027620889748549322      5.122304298313386E-12
0.027891682785299805      5.153739621270521E-12
0.02816247582205029       5.185852185919424E-12
0.028433268858800775      5.218426427108284E-12
0.02870406189555126       5.251333314742014E-12
0.028974854932301744      5.284519352421605E-12
0.029245647969052227      5.3179240408703885E-12
0.02951644100580271       5.351335870850902E-12
0.029787234042553193      5.384203023698212E-12
0.030058027079303676      5.416243650313561E-12
0.03032882011605416       5.447590351120156E-12
0.03059961315280465       5.478462800847136E-12
0.03087040618955513       5.508805270056057E-12
0.031141199226305614      5.538470897235649E-12
0.0314119922630561        5.567347597043355E-12
0.03168278529980658       5.595415576351704E-12
0.03195357833655707       5.6227330974058024E-12
0.03222437137330755       5.6493533591625E-12
0.032495164410058036      5.675181312000364E-12
0.03276595744680852       5.69978494976398E-12
0.033036750483559         5.722971954912171E-12
0.033307543520309485      5.744938573070641E-12
0.03357833655705997       5.7659802073835104E-12
0.03384912959381045       5.786093860821863E-12
0.034119922630560934      5.805159813036234E-12
0.034390715667311424      5.8230688996728144E-12
0.0346615087040619        5.839784967709929E-12
0.03493230174081239       5.855338241434061E-12
0.03520309477756287       5.869751216752936E-12
0.035473887814313355      5.8829044005575815E-12
0.03574468085106384       5.894354792885556E-12
0.03601547388781432       5.903856121771249E-12
0.036286266924564804      5.91156635834685E-12
0.036557059961315294      5.91778993003329E-12
0.03682785299806578       5.92253483411353E-12
0.03709864603481626       5.925696151264155E-12
0.03736943907156674       5.9271876872355314E-12
0.037640232108317226      5.927010511327696E-12
0.03791102514506771       5.92525290555046E-12
0.0381818181818182        5.922021841867683E-12
0.038452611218568675      5.91731169786568E-12
0.038723404255319165      5.910821633972722E-12
0.03899419729206964       5.902393463588635E-12
0.03926499032882013       5.892298636899338E-12
0.03953578336557061       5.880990445095763E-12
0.0398065764023211        5.868604993294606E-12
0.04007736943907158       5.855143085548515E-12
0.04034816247582207       5.840603746682843E-12
0.04061895551257255       5.825056706345029E-12
0.040889748549323035      5.808646800795311E-12
0.04116054158607352       5.7915289930023E-12
0.041431334622824         5.773738646177161E-12
0.041702127659574484      5.755007895965826E-12
0.04197292069632497       5.73514242139607E-12
0.04224371373307545       5.714389257375183E-12
0.04251450676982594       5.693182584965795E-12
0.042785299806576416      5.6716196911518544E-12
0.0430560928433269        5.649650189572354E-12
0.04332688588007739       5.627218336201767E-12
0.04359767891682788       5.604344215200359E-12
0.043868471953578354      5.5811354640477236E-12
0.044139264990328844      5.5577272865140524E-12
0.04441005802707933       5.534154815625792E-12
0.04468085106382981       5.510168543358868E-12
0.04495164410058029       5.485584204142734E-12
0.045222437137330776      5.460697777916495E-12
0.04549323017408126       5.436006964230864E-12
0.04576402321083174       5.411680267909234E-12
0.046034816247582225      5.387746326279073E-12
0.04630560928433271       5.364235696970506E-12
0.04657640232108319       5.341259836900239E-12
0.04684719535783368       5.319018249490512E-12
0.047117988394584163      5.297731380547163E-12
0.047388781431334646      5.277503844162445E-12
0.04765957446808513       5.258130011130531E-12
0.04793036750483561       5.239461018406801E-12
0.048201160541586095      5.221814224974013E-12
0.048471953578336585      5.205659375800674E-12
0.04874274661508707       5.191114458416478E-12
0.04901353965183755       5.178139771559004E-12
0.049284332688588034      5.166682686662457E-12
0.04955512572533852       5.156757229852862E-12
0.049825918762089         5.148449766225286E-12
0.05009671179883949       5.141849499484446E-12
0.05036750483558997       5.136910111800121E-12
0.050638297872340456      5.133256585630755E-12
0.05090909090909094       5.130628869668971E-12
0.05117988394584142       5.129231118950026E-12
0.051450676982591904      5.129395407478737E-12
0.05172147001934239       5.131132334874048E-12
0.05199226305609287       5.134327631849562E-12
0.05226305609284336       5.13888415918695E-12
0.05253384912959384       5.144794727510295E-12
0.052804642166344326      5.152138810539604E-12
0.05307543520309481       5.161003817203998E-12
0.05334622823984529       5.1713391062953234E-12
0.053617021276595775      5.1827583339994434E-12
0.05388781431334626       5.1950568323929114E-12
0.05415860735009674       5.2084640031358935E-12
0.054429400386847224      5.2233006569290534E-12
0.054700193423597714      5.239570594224829E-12
0.05497098646034819       5.257151858879037E-12
0.055241779497098686      5.275931201356665E-12
0.05551257253384916       5.295868964087639E-12
0.05578336557059965       5.316989256867844E-12
0.056054158607350135      5.33929768321184E-12
0.05632495164410062       5.3626359748952845E-12
0.0565957446808511        5.386489621946748E-12
0.056866537717601584      5.410569233389008E-12
0.05713733075435207       5.4349856732430595E-12
0.05740812379110255       5.459929697852085E-12
0.05767891682785303       5.485295540417936E-12
0.057949709864603516      5.510872389252094E-12
0.058220502901354         5.536477430746797E-12
0.05849129593810449       5.5620193430676156E-12
0.058762088974854965      5.587488278626664E-12
0.059032882011605455      5.612875062192648E-12
0.05930367504835593       5.638028653909116E-12
0.05957446808510642       5.6624669436747135E-12
0.059845261121856896      5.6859685852872675E-12
0.060116054158607386      5.708711470469109E-12
0.06038684719535787       5.730980939951571E-12
0.06065764023210836       5.7527777207596286E-12
0.06092843326885883       5.774001224476345E-12
0.061199226305609325      5.794576052564482E-12
0.0614700193423598        5.8145111800584626E-12
0.06174081237911029       5.833887773565892E-12
0.062011605415860774      5.852777802423514E-12
0.06228239845261126       5.8711016276104455E-12
0.06255319148936174       5.8884386426341395E-12
0.06282398452611222       5.904591471860416E-12
0.0630947775628627        5.919741524543105E-12
0.06336557059961319       5.934184523229438E-12
0.06363636363636367       5.947909366696208E-12
0.06390715667311415       5.960783970285358E-12
0.06417794970986465       5.972686823948049E-12
0.06444874274661513       5.983573217881582E-12
0.06471953578336562       5.993471306307037E-12
0.0649903288201161        6.002409174563427E-12
0.06526112185686658       6.010279927225011E-12
0.06553191489361707       6.016657596910791E-12
0.06580270793036755       6.021316344433698E-12
0.06607350096711803       6.024438146367784E-12
0.06634429400386851       6.026367051877363E-12
0.066615087040619         6.0271479417537224E-12
0.06688588007736948       6.026712474583008E-12
0.06715667311411996       6.025012366571598E-12
0.06742746615087046       6.0220882403663945E-12
0.06769825918762094       6.018068184669266E-12
0.06796905222437143       6.013096007275078E-12
0.06823984526112191       6.007195059077901E-12
0.06851063829787239       6.000079562395465E-12
0.06878143133462288       5.991611538057574E-12
0.06905222437137336       5.98207161354354E-12
0.06932301740812384       5.971913650277735E-12
0.06959381044487432       5.9612624572823905E-12
0.0698646034816248        5.950100735269854E-12
0.0701353965183753        5.9384059931868655E-12
0.07040618955512579       5.9262243352830916E-12
0.07067698259187627       5.913674022259212E-12
0.07094777562862675       5.900877826763337E-12
0.07121856866537724       5.887829471938139E-12
0.07148936170212772       5.874205911438134E-12
0.07176015473887819       5.859791813785242E-12
0.07203094777562868       5.84480795166187E-12
0.07230174081237917       5.82965721524644E-12
0.07257253384912965       5.814410754108563E-12
0.07284332688588013       5.799001884620386E-12
0.07311411992263062       5.78336979055287E-12
0.0733849129593811        5.7675388901593175E-12
0.07365570599613158       5.751626004773726E-12
0.07392649903288206       5.735773846653536E-12
0.07419729206963255       5.720015905198208E-12
0.07446808510638303       5.704084641897636E-12
0.07473887814313351       5.6878230399691414E-12
0.075009671179884         5.671535413917233E-12
0.07528046421663448       5.655710983701613E-12
0.07555125725338496       5.640505375141105E-12
0.07582205029013545       5.625932765978228E-12
0.07609284332688593       5.612007290062392E-12
0.07636363636363643       5.598818923762257E-12
0.07663442940038691       5.586535700389504E-12
0.07690522243713739       5.57533097537625E-12
0.07717601547388787       5.565241600556384E-12
0.07744680851063836       5.555970251841384E-12
0.07771760154738884       5.5473237887543875E-12
0.07798839458413932       5.539549771041252E-12
0.0782591876208898        5.5330384220671806E-12
0.0785299806576403        5.527832636802901E-12
0.07880077369439077       5.523826823917085E-12
0.07907156673114127       5.5209129103507956E-12
0.07934235976789175       5.5190586447430606E-12
0.07961315280464223       5.518310602001146E-12
0.07988394584139272       5.518721606950302E-12
0.0801547388781432        5.520209611546117E-12
0.08042553191489368       5.522362352032987E-12
0.08069632495164417       5.524930696946421E-12
0.08096711798839464       5.52811523055112E-12
0.08123791102514513       5.532257734007234E-12
0.08150870406189561       5.537383004829364E-12
0.0817794970986461        5.543395294824976E-12
0.08205029013539658       5.5502185813959905E-12
0.08232108317214706       5.557866991754228E-12
0.08259187620889755       5.5664390390867745E-12
0.08286266924564803       5.5760365795884934E-12
0.08313346228239851       5.586616581291307E-12
0.083404255319149         5.597790897971271E-12
0.08367504835589948       5.609361861921489E-12
0.08394584139264996       5.621547608750889E-12
0.08421663442940044       5.634674624865632E-12
0.08448742746615093       5.648741767283067E-12
0.08475822050290141       5.663614972222032E-12
0.0850290135396519        5.6791652336859994E-12
0.08529980657640238       5.6953371061752524E-12
0.08557059961315287       5.712142323201381E-12
0.08584139264990336       5.729580229901121E-12
0.08611218568665384       5.747493595770276E-12
0.08638297872340432       5.765374977838192E-12
0.0866537717601548        5.782938259964599E-12
0.08692456479690529       5.800304775811293E-12
0.08719535783365577       5.8177152486609384E-12
0.08746615087040627       5.835107057407568E-12
0.08773694390715674       5.852308828804662E-12
0.08800773694390723       5.86917722146969E-12
0.08827852998065772       5.885664163109782E-12
0.0885493230174082        5.9018097010798444E-12
0.08882011605415868       5.917662209490595E-12
0.08909090909090916       5.9331340677884485E-12
0.08936170212765965       5.947807160673311E-12
0.08963249516441013       5.961494594231795E-12
0.08990328820116061       5.974415747642251E-12
0.0901740812379111        5.986925976233432E-12
0.09044487427466158       5.999071631687094E-12
0.09071566731141206       6.010778725400622E-12
0.09098646034816255       6.021985802965814E-12
0.09125725338491304       6.0327093215518734E-12
0.09152804642166351       6.04303635150657E-12
0.09179883945841401       6.053045799347949E-12
0.09206963249516449       6.062665638491186E-12
0.09234042553191497       6.071479865167346E-12
0.09261121856866546       6.079266247504523E-12
0.09288201160541594       6.08619743146066E-12
0.09315280464216641       6.092588421692522E-12
0.0934235976789169        6.098432170186303E-12
0.09369439071566737       6.103592995384298E-12
0.09396518375241787       6.107945606226146E-12
0.09423597678916835       6.111447529724835E-12
0.09450676982591882       6.114139132782858E-12
0.09477756286266933       6.116071663927982E-12
0.0950483558994198        6.117169896708909E-12
0.09531914893617029       6.117042118854773E-12
0.09558994197292077       6.1154805170134016E-12
0.09586073500967125       6.1127039805980505E-12
0.09613152804642174       6.10911355864591E-12
0.09640232108317223       6.10479605387147E-12
0.09667311411992272       6.0997151378098585E-12
0.0969439071566732        6.0938493158194495E-12
0.09721470019342368       6.087263935618024E-12
0.09748549323017416       6.080110614128916E-12
0.09775628626692465       6.0725536612463885E-12
0.09802707930367514       6.0646293994169086E-12
0.09829787234042563       6.05605079509604E-12
0.09856866537717611       6.046666927024155E-12
0.09883945841392658       6.03674965828871E-12
0.09911025145067709       6.026744124622845E-12
0.09938104448742757       6.016750599742243E-12
0.09965183752417806       6.006718874914358E-12
0.09992263056092854       5.996591189050657E-12
0.10019342359767902       5.986379823187214E-12
0.1004642166344295        5.976171896708125E-12
0.10073500967117999       5.9660604246889385E-12
0.10100580270793047       5.956007329704139E-12
0.10127659574468095       5.945650881282033E-12
0.10154738878143144       5.934755776003352E-12
0.10181818181818192       5.923531253196683E-12
0.10208897485493242       5.912372768555755E-12
0.10235976789168288       5.90134375574284E-12
0.10263056092843337       5.890374034590879E-12
0.10290135396518385       5.879405594896943E-12
0.10317214700193435       5.868471416495874E-12
0.10344294003868482       5.857699590597257E-12
0.10371373307543531       5.847241699006793E-12
0.10398452611218578       5.837131246405846E-12
0.10425531914893628       5.827085001220231E-12
0.10452611218568675       5.816951860725333E-12
0.10479690522243723       5.8070308145382306E-12
0.10506769825918773       5.797794444617684E-12
0.10533849129593821       5.789371993209874E-12
0.10560928433268868       5.781745481528539E-12
0.10588007736943918       5.774892977436058E-12
0.10615087040618966       5.7688643656803776E-12
0.10642166344294014       5.763781918937179E-12
0.10669245647969063       5.759765069687576E-12
0.1069632495164411        5.756786017212202E-12
0.10723404255319159       5.7544701357394174E-12
0.10750483558994206       5.752578155177146E-12
0.10777562862669256       5.7513025621146936E-12
0.10804642166344304       5.750981690126283E-12
0.10831721470019354       5.751611670536412E-12
0.108588007736944         5.753048746262207E-12
0.1088588007736945        5.755156463756792E-12
0.10912959381044497       5.7578834471647884E-12
0.10940038684719547       5.761264749789021E-12
0.10967117988394595       5.765346988245485E-12
0.10994197292069643       5.770044594820664E-12
0.11021276595744692       5.774941593269224E-12
0.1104835589941974        5.779808829608895E-12
0.11075435203094788       5.784858582700421E-12
0.11102514506769837       5.790456254243117E-12
0.11129593810444885       5.796646918259124E-12
0.11156673114119933       5.803352018962231E-12
0.11183752417794982       5.810509460239795E-12
0.1121083172147003        5.818143714812387E-12
0.1123791102514508        5.8263597418898646E-12
0.11264990328820128       5.835261575457474E-12
0.11292069632495176       5.844803464676912E-12
0.11319148936170224       5.854588410479946E-12
0.11346228239845273       5.864407746697076E-12
0.11373307543520321       5.874460655542781E-12
0.1140038684719537        5.885072168503993E-12
0.11427466150870419       5.896231960276197E-12
0.11454545454545466       5.907792325713342E-12
0.11481624758220516       5.919609695669843E-12
0.11508704061895564       5.9316167765432156E-12
0.11535783365570612       5.9438195410873985E-12
0.1156286266924566        5.956220232753961E-12
0.11589941972920709       5.9686742866649675E-12
0.11617021276595757       5.9806956317941466E-12
0.11644100580270805       5.9920098891941E-12
0.11671179883945852       6.002761447934386E-12
0.11698259187620902       6.013244845735324E-12
0.1172533849129595        6.023444270963315E-12
0.11752417794970998       6.033229832413881E-12
0.11779497098646047       6.042496928902417E-12
0.11806576402321095       6.051236381504418E-12
0.11833655705996143       6.059529728541554E-12
0.11860735009671192       6.067470622937701E-12
0.1188781431334624        6.075019716364367E-12
0.11914893617021288       6.081806844359352E-12
0.11941972920696337       6.08765957096376E-12
0.11969052224371383       6.09282404981775E-12
0.11996131528046433       6.097698113731152E-12
0.12023210831721481       6.102351163841855E-12
0.1205029013539653        6.106717070767794E-12
0.12077369439071578       6.110732377243227E-12
0.12104448742746626       6.114407137360564E-12
0.12131528046421675       6.117822304223019E-12
0.12158607350096724       6.121054086348891E-12
0.12185686653771773       6.124032173771568E-12
0.12212765957446821       6.126345213412723E-12
0.12239845261121869       6.127743479514965E-12
0.12266924564796916       6.128408061600384E-12
0.12294003868471966       6.128674845936324E-12
0.12321083172147014       6.12854901801592E-12
0.12348162475822061       6.127902844118764E-12
0.12375241779497112       6.1266193597448016E-12
0.1240232108317216        6.1246688896562455E-12
0.12429400386847209       6.122111824454031E-12
0.12456479690522257       6.119027485476574E-12
0.12483558994197305       6.1153752981489215E-12
0.12510638297872353       6.1108009577534425E-12
0.12537717601547402       6.1051014561509214E-12
0.1256479690522245        6.098551166384415E-12
0.12591876208897498       6.091592273754738E-12
0.12618955512572547       6.084338174541648E-12
0.12646034816247595       6.076767675062355E-12
0.12673114119922643       6.068866268683242E-12
0.12700193423597692       6.06070088688483E-12
0.1272727272727274        6.0524209263356845E-12
0.12754352030947788       6.044184843201308E-12
0.12781431334622836       6.036018237425857E-12
0.12808510638297885       6.027616175070945E-12
0.12835589941972933       6.018802276276055E-12
0.1286266924564798        6.0098402256938085E-12
0.1288974854932303        6.001155601499811E-12
0.12916827852998078       5.992820300239474E-12
0.12943907156673126       5.984750957782129E-12
0.12970986460348177       5.976855357597885E-12
0.12998065764023226       5.969112512288592E-12
0.13025145067698274       5.9615788013799035E-12
0.13052224371373322       5.9543193115261326E-12
0.1307930367504837        5.94727034896057E-12
0.1310638297872342        5.940046006685266E-12
0.13133462282398467       5.932476115509849E-12
0.13160541586073515       5.924733026657042E-12
0.13187620889748564       5.91723066011585E-12
0.13214700193423612       5.9100408500554896E-12
0.1324177949709866        5.903094068780628E-12
0.13268858800773708       5.896327363076468E-12
0.13295938104448757       5.88976494713569E-12
0.13323017408123805       5.883523679418427E-12
0.13350096711798853       5.877742494419154E-12
0.13377176015473902       5.872441800123934E-12
0.1340425531914895        5.867325947149295E-12
0.13431334622823998       5.8621330162231435E-12
0.13458413926499047       5.857306268158906E-12
0.13485493230174095       5.8532749160710075E-12
0.13512572533849143       5.8501173983217736E-12
0.13539651837524191       5.847762105019693E-12
0.1356673114119924        5.846134259729437E-12
0.13593810444874288       5.845234391999076E-12
0.13620889748549336       5.845140940095582E-12
0.13647969052224385       5.845936670923118E-12
0.13675048355899433       5.847565771585402E-12
0.1370212765957448        5.849635643650735E-12
0.1372920696324953        5.850640661732383E-12
0.13756286266924575       5.853827534755431E-12
0.1378336557059962        5.858126633280215E-12
0.1381044487427467        5.862477573154515E-12
0.13837524177949717       5.866270360419991E-12
0.13864603481624765       5.86960142378535E-12
0.1389168278529981        5.8733237402435606E-12
0.13918762088974856       5.878886169678304E-12
0.13945841392649905       5.887972676500153E-12
0.13972920696324953       5.90197156438729E-12
0.13999999999999999       5.921329305344341E-12
